Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,2023-06-30 08:00 PM,2023,06,30,20,8.8,37,Good,10.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-06-30 09:00 PM,2023,06,30,21,15.9,59,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-06-30 10:00 PM,2023,06,30,22,19.9,67,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-06-30 11:00 PM,2023,06,30,23,15.9,59,Moderate,12.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 12:00 AM,2023,07,01,00,15.4,58,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 01:00 AM,2023,07,01,01,14.7,56,Moderate,14.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 02:00 AM,2023,07,01,02,15.8,59,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 03:00 AM,2023,07,01,03,15.9,59,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 04:00 AM,2023,07,01,04,14.4,56,Moderate,13.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 05:00 AM,2023,07,01,05,11.7,49,Good,9.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 06:00 AM,2023,07,01,06,25.3,79,Moderate,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 07:00 AM,2023,07,01,07,25.1,78,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 08:00 AM,2023,07,01,08,24.0,76,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 09:00 AM,2023,07,01,09,25.0,78,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 10:00 AM,2023,07,01,10,26.5,81,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 11:00 AM,2023,07,01,11,29.2,87,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 12:00 PM,2023,07,01,12,34.6,98,Moderate,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 01:00 PM,2023,07,01,13,32.8,95,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 02:00 PM,2023,07,01,14,36.4,103,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 03:00 PM,2023,07,01,15,26.7,82,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 04:00 PM,2023,07,01,16,15.8,59,Moderate,5.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 05:00 PM,2023,07,01,17,11.9,50,Good,8.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 06:00 PM,2023,07,01,18,16.9,61,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 07:00 PM,2023,07,01,19,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 08:00 PM,2023,07,01,20,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 09:00 PM,2023,07,01,21,24.9,78,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 10:00 PM,2023,07,01,22,21.9,72,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-01 11:00 PM,2023,07,01,23,22.4,73,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 12:00 AM,2023,07,02,00,19.7,67,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 01:00 AM,2023,07,02,01,25.8,80,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 02:00 AM,2023,07,02,02,28.4,85,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 03:00 AM,2023,07,02,03,21.7,71,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 04:00 AM,2023,07,02,04,22.8,74,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 05:00 AM,2023,07,02,05,20.4,68,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 06:00 AM,2023,07,02,06,20.7,69,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 07:00 AM,2023,07,02,07,22.3,72,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 08:00 AM,2023,07,02,08,25.1,78,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 09:00 AM,2023,07,02,09,29.5,88,Moderate,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 10:00 AM,2023,07,02,10,29.2,87,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 11:00 AM,2023,07,02,11,30.1,89,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 12:00 PM,2023,07,02,12,28.5,85,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 01:00 PM,2023,07,02,13,26.7,82,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 02:00 PM,2023,07,02,14,26.3,81,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 03:00 PM,2023,07,02,15,26.2,81,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 04:00 PM,2023,07,02,16,25.1,78,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 05:00 PM,2023,07,02,17,25.3,79,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 06:00 PM,2023,07,02,18,25.4,79,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 07:00 PM,2023,07,02,19,21.7,71,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 08:00 PM,2023,07,02,20,32.7,94,Moderate,44.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 09:00 PM,2023,07,02,21,38.8,109,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 10:00 PM,2023,07,02,22,35.9,102,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-02 11:00 PM,2023,07,02,23,32.4,94,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 12:00 AM,2023,07,03,00,28.2,85,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 01:00 AM,2023,07,03,01,29.6,88,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 02:00 AM,2023,07,03,02,31.3,91,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 03:00 AM,2023,07,03,03,29.1,87,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 04:00 AM,2023,07,03,04,27.0,82,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 05:00 AM,2023,07,03,05,25.0,78,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 06:00 AM,2023,07,03,06,24.0,76,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 07:00 AM,2023,07,03,07,22.5,73,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 08:00 AM,2023,07,03,08,23.7,75,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 09:00 AM,2023,07,03,09,31.4,92,Moderate,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 10:00 AM,2023,07,03,10,29.8,88,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 11:00 AM,2023,07,03,11,29.9,88,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 12:00 PM,2023,07,03,12,28.0,84,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 01:00 PM,2023,07,03,13,32.3,93,Moderate,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 02:00 PM,2023,07,03,14,32.6,94,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 03:00 PM,2023,07,03,15,39.3,110,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 04:00 PM,2023,07,03,16,37.1,105,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 05:00 PM,2023,07,03,17,39.0,110,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 06:00 PM,2023,07,03,18,39.0,110,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 07:00 PM,2023,07,03,19,38.5,108,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 08:00 PM,2023,07,03,20,40.0,112,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 09:00 PM,2023,07,03,21,43.1,120,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 10:00 PM,2023,07,03,22,49.8,136,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-03 11:00 PM,2023,07,03,23,51.4,140,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 12:00 AM,2023,07,04,00,48.9,134,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 01:00 AM,2023,07,04,01,34.6,98,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 02:00 AM,2023,07,04,02,29.8,88,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 03:00 AM,2023,07,04,03,25.8,80,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 04:00 AM,2023,07,04,04,26.4,81,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 05:00 AM,2023,07,04,05,22.2,72,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 06:00 AM,2023,07,04,06,26.1,80,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 07:00 AM,2023,07,04,07,27.0,82,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 08:00 AM,2023,07,04,08,27.0,82,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 09:00 AM,2023,07,04,09,24.5,77,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 10:00 AM,2023,07,04,10,24.2,76,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 11:00 AM,2023,07,04,11,21.1,70,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 12:00 PM,2023,07,04,12,21.9,72,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 01:00 PM,2023,07,04,13,23.1,74,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 02:00 PM,2023,07,04,14,24.2,76,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 03:00 PM,2023,07,04,15,24.5,77,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 04:00 PM,2023,07,04,16,24.7,77,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 05:00 PM,2023,07,04,17,23.6,75,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 06:00 PM,2023,07,04,18,23.4,75,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 07:00 PM,2023,07,04,19,33.6,96,Moderate,44.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 08:00 PM,2023,07,04,20,33.3,96,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 09:00 PM,2023,07,04,21,28.6,86,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 10:00 PM,2023,07,04,22,27.8,84,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-04 11:00 PM,2023,07,04,23,25.9,80,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 12:00 AM,2023,07,05,00,25.4,79,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 01:00 AM,2023,07,05,01,22.2,72,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 02:00 AM,2023,07,05,02,21.1,70,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 03:00 AM,2023,07,05,03,19.0,66,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 04:00 AM,2023,07,05,04,24.0,76,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 05:00 AM,2023,07,05,05,29.5,88,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 06:00 AM,2023,07,05,06,21.2,70,Moderate,13.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 07:00 AM,2023,07,05,07,16.1,59,Moderate,11.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 08:00 AM,2023,07,05,08,15.0,57,Moderate,14.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 09:00 AM,2023,07,05,09,17.5,62,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 10:00 AM,2023,07,05,10,19.2,66,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 11:00 AM,2023,07,05,11,19.1,66,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 12:00 PM,2023,07,05,12,18.5,64,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 01:00 PM,2023,07,05,13,16.7,61,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 02:00 PM,2023,07,05,14,18.3,64,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 03:00 PM,2023,07,05,15,18.6,65,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 04:00 PM,2023,07,05,16,22.8,74,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 05:00 PM,2023,07,05,17,25.4,79,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 06:00 PM,2023,07,05,18,21.7,71,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 07:00 PM,2023,07,05,19,22.8,74,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 08:00 PM,2023,07,05,20,24.7,77,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 09:00 PM,2023,07,05,21,23.4,75,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 10:00 PM,2023,07,05,22,20.4,68,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-05 11:00 PM,2023,07,05,23,19.3,66,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 12:00 AM,2023,07,06,00,21.9,72,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 01:00 AM,2023,07,06,01,37.5,106,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 02:00 AM,2023,07,06,02,32.7,94,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 03:00 AM,2023,07,06,03,29.8,88,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 04:00 AM,2023,07,06,04,27.9,84,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 05:00 AM,2023,07,06,05,29.4,87,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 06:00 AM,2023,07,06,06,22.7,73,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 07:00 AM,2023,07,06,07,32.3,93,Moderate,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 08:00 AM,2023,07,06,08,33.6,96,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 09:00 AM,2023,07,06,09,32.3,93,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 10:00 AM,2023,07,06,10,28.6,86,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 11:00 AM,2023,07,06,11,26.3,81,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 12:00 PM,2023,07,06,12,24.6,77,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 01:00 PM,2023,07,06,13,22.8,74,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 02:00 PM,2023,07,06,14,19.4,66,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 03:00 PM,2023,07,06,15,18.7,65,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 04:00 PM,2023,07,06,16,18.8,65,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 05:00 PM,2023,07,06,17,23.9,76,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 06:00 PM,2023,07,06,18,22.9,74,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 07:00 PM,2023,07,06,19,24.9,78,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 08:00 PM,2023,07,06,20,23.9,76,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 09:00 PM,2023,07,06,21,17.9,63,Moderate,12.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 10:00 PM,2023,07,06,22,28.4,85,Moderate,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-06 11:00 PM,2023,07,06,23,27.7,84,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 12:00 AM,2023,07,07,00,26.3,81,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 01:00 AM,2023,07,07,01,30.6,90,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 02:00 AM,2023,07,07,02,22.8,74,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 03:00 AM,2023,07,07,03,21.4,71,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 04:00 AM,2023,07,07,04,19.7,67,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 05:00 AM,2023,07,07,05,25.3,79,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 06:00 AM,2023,07,07,06,27.1,83,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 07:00 AM,2023,07,07,07,35.0,99,Moderate,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 08:00 AM,2023,07,07,08,37.0,105,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 09:00 AM,2023,07,07,09,31.5,92,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 10:00 AM,2023,07,07,10,27.2,83,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 11:00 AM,2023,07,07,11,24.1,76,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 12:00 PM,2023,07,07,12,20.5,69,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 01:00 PM,2023,07,07,13,20.7,69,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 02:00 PM,2023,07,07,14,27.8,84,Moderate,35.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 03:00 PM,2023,07,07,15,26.9,82,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 04:00 PM,2023,07,07,16,24.4,77,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 05:00 PM,2023,07,07,17,25.7,80,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 06:00 PM,2023,07,07,18,26.3,81,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 07:00 PM,2023,07,07,19,31.1,91,Moderate,36.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 08:00 PM,2023,07,07,20,31.0,91,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 09:00 PM,2023,07,07,21,34.5,98,Moderate,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 10:00 PM,2023,07,07,22,24.7,77,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-07 11:00 PM,2023,07,07,23,22.3,72,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 12:00 AM,2023,07,08,00,30.1,89,Moderate,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 01:00 AM,2023,07,08,01,33.5,96,Moderate,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 02:00 AM,2023,07,08,02,32.2,93,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 03:00 AM,2023,07,08,03,28.6,86,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 04:00 AM,2023,07,08,04,26.3,81,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 05:00 AM,2023,07,08,05,29.1,87,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 06:00 AM,2023,07,08,06,31.5,92,Moderate,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 07:00 AM,2023,07,08,07,42.2,117,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 08:00 AM,2023,07,08,08,33.6,96,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 09:00 AM,2023,07,08,09,28.3,85,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 10:00 AM,2023,07,08,10,26.1,80,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 11:00 AM,2023,07,08,11,19.5,67,Moderate,13.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 12:00 PM,2023,07,08,12,17.2,62,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 01:00 PM,2023,07,08,13,19.1,66,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 02:00 PM,2023,07,08,14,22.5,73,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 03:00 PM,2023,07,08,15,21.2,70,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 04:00 PM,2023,07,08,16,20.6,69,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 05:00 PM,2023,07,08,17,24.8,78,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 06:00 PM,2023,07,08,18,28.4,85,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 07:00 PM,2023,07,08,19,28.2,85,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2023-07-08 08:00 PM,2023,07,08,20,26.6,81,Moderate,25.0,UG/M3,1 Hr,Valid
