Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,2021-07-02 04:00 AM,2021,07,02,04,22.1,72,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 05:00 AM,2021,07,02,05,20.9,70,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 06:00 AM,2021,07,02,06,22.5,73,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 07:00 AM,2021,07,02,07,18.6,65,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 08:00 AM,2021,07,02,08,33.5,96,Moderate,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 09:00 AM,2021,07,02,09,33.2,95,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 10:00 AM,2021,07,02,10,39.6,111,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 11:00 AM,2021,07,02,11,42.8,119,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 12:00 PM,2021,07,02,12,53.9,146,Unhealthy for Sensitive Groups,65.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 01:00 PM,2021,07,02,13,56.9,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 02:00 PM,2021,07,02,14,52.4,143,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 03:00 PM,2021,07,02,15,47.2,130,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 04:00 PM,2021,07,02,16,40.1,112,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 05:00 PM,2021,07,02,17,34.0,97,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 06:00 PM,2021,07,02,18,32.0,93,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 07:00 PM,2021,07,02,19,34.0,97,Moderate,36.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 08:00 PM,2021,07,02,20,24.5,77,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 09:00 PM,2021,07,02,21,40.2,113,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 10:00 PM,2021,07,02,22,42.1,117,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-02 11:00 PM,2021,07,02,23,70.0,158,Unhealthy,98.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 12:00 AM,2021,07,03,00,54.0,147,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 01:00 AM,2021,07,03,01,59.0,153,Unhealthy,64.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 02:00 AM,2021,07,03,02,61.5,154,Unhealthy,64.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 03:00 AM,2021,07,03,03,61.5,154,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-07-03 04:00 AM,2021,07,03,04,65.8,156,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 05:00 AM,2021,07,03,05,43.0,119,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 06:00 AM,2021,07,03,06,32.9,95,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 07:00 AM,2021,07,03,07,46.8,129,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 08:00 AM,2021,07,03,08,34.7,99,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 09:00 AM,2021,07,03,09,23.2,74,Moderate,12.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 10:00 AM,2021,07,03,10,21.6,71,Moderate,20.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 11:00 AM,2021,07,03,11,40.3,113,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 12:00 PM,2021,07,03,12,29.1,87,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 01:00 PM,2021,07,03,13,23.0,74,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 02:00 PM,2021,07,03,14,25.5,79,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 03:00 PM,2021,07,03,15,23.2,74,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 04:00 PM,2021,07,03,16,22.6,73,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 05:00 PM,2021,07,03,17,16.8,61,Moderate,11.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 06:00 PM,2021,07,03,18,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 07:00 PM,2021,07,03,19,16.9,61,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 08:00 PM,2021,07,03,20,16.4,60,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 09:00 PM,2021,07,03,21,37.7,106,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 10:00 PM,2021,07,03,22,37.3,105,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-03 11:00 PM,2021,07,03,23,38.1,107,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 12:00 AM,2021,07,04,00,40.5,113,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 01:00 AM,2021,07,04,01,36.7,104,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 02:00 AM,2021,07,04,02,34.9,99,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 03:00 AM,2021,07,04,03,34.9,99,Moderate,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-07-04 04:00 AM,2021,07,04,04,29.6,88,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 05:00 AM,2021,07,04,05,34.9,99,Moderate,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 06:00 AM,2021,07,04,06,40.3,113,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 07:00 AM,2021,07,04,07,46.3,128,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 08:00 AM,2021,07,04,08,51.2,140,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 09:00 AM,2021,07,04,09,30.4,89,Moderate,10.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 10:00 AM,2021,07,04,10,22.6,73,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 11:00 AM,2021,07,04,11,17.3,62,Moderate,12.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 12:00 PM,2021,07,04,12,15.6,58,Moderate,14.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 01:00 PM,2021,07,04,13,13.8,55,Moderate,12.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 02:00 PM,2021,07,04,14,27.4,83,Moderate,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 03:00 PM,2021,07,04,15,36.7,104,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 04:00 PM,2021,07,04,16,38.3,108,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 05:00 PM,2021,07,04,17,46.1,127,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 06:00 PM,2021,07,04,18,33.5,96,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 07:00 PM,2021,07,04,19,32.7,94,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 08:00 PM,2021,07,04,20,31.8,92,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 09:00 PM,2021,07,04,21,35.9,102,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 10:00 PM,2021,07,04,22,43.4,120,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-04 11:00 PM,2021,07,04,23,36.2,103,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 12:00 AM,2021,07,05,00,39.6,111,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 01:00 AM,2021,07,05,01,39.8,112,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 02:00 AM,2021,07,05,02,39.9,112,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 03:00 AM,2021,07,05,03,39.9,112,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-07-05 04:00 AM,2021,07,05,04,53.9,146,Unhealthy for Sensitive Groups,61.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 05:00 AM,2021,07,05,05,41.4,116,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 06:00 AM,2021,07,05,06,59.3,153,Unhealthy,75.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 07:00 AM,2021,07,05,07,42.1,117,Unhealthy for Sensitive Groups,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 08:00 AM,2021,07,05,08,43.5,121,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 09:00 AM,2021,07,05,09,37.7,106,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 10:00 AM,2021,07,05,10,38.3,108,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 11:00 AM,2021,07,05,11,43.1,120,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 12:00 PM,2021,07,05,12,47.1,130,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 01:00 PM,2021,07,05,13,42.5,118,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 02:00 PM,2021,07,05,14,36.7,104,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 03:00 PM,2021,07,05,15,37.3,105,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 04:00 PM,2021,07,05,16,28.1,85,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 05:00 PM,2021,07,05,17,25.5,79,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 06:00 PM,2021,07,05,18,20.2,68,Moderate,15.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 07:00 PM,2021,07,05,19,28.1,85,Moderate,36.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 08:00 PM,2021,07,05,20,28.0,84,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 09:00 PM,2021,07,05,21,36.0,102,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 10:00 PM,2021,07,05,22,47.5,131,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-05 11:00 PM,2021,07,05,23,35.7,101,Unhealthy for Sensitive Groups,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 12:00 AM,2021,07,06,00,57.8,152,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 01:00 AM,2021,07,06,01,63.9,155,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 02:00 AM,2021,07,06,02,66.9,157,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 03:00 AM,2021,07,06,03,66.9,157,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-07-06 04:00 AM,2021,07,06,04,42.9,119,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 05:00 AM,2021,07,06,05,29.2,87,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 06:00 AM,2021,07,06,06,23.2,74,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 07:00 AM,2021,07,06,07,23.6,75,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 08:00 AM,2021,07,06,08,19.7,67,Moderate,16.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 09:00 AM,2021,07,06,09,20.8,69,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 10:00 AM,2021,07,06,10,26.9,82,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 11:00 AM,2021,07,06,11,26.9,82,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 12:00 PM,2021,07,06,12,24.4,77,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 01:00 PM,2021,07,06,13,24.2,76,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 02:00 PM,2021,07,06,14,25.6,79,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 03:00 PM,2021,07,06,15,29.3,87,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 04:00 PM,2021,07,06,16,31.1,91,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 05:00 PM,2021,07,06,17,32.0,93,Moderate,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 06:00 PM,2021,07,06,18,41.5,116,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 07:00 PM,2021,07,06,19,45.7,126,Unhealthy for Sensitive Groups,50.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 08:00 PM,2021,07,06,20,36.8,104,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 09:00 PM,2021,07,06,21,32.9,95,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 10:00 PM,2021,07,06,22,37.9,107,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-06 11:00 PM,2021,07,06,23,65.4,156,Unhealthy,93.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 12:00 AM,2021,07,07,00,72.7,160,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 01:00 AM,2021,07,07,01,69.3,158,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 02:00 AM,2021,07,07,02,67.6,157,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 03:00 AM,2021,07,07,03,67.7,157,Unhealthy,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-07-07 04:00 AM,2021,07,07,04,42.5,118,Unhealthy for Sensitive Groups,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 05:00 AM,2021,07,07,05,28.5,85,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 06:00 AM,2021,07,07,06,26.6,81,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 07:00 AM,2021,07,07,07,24.7,77,Moderate,23.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 08:00 AM,2021,07,07,08,27.4,83,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 09:00 AM,2021,07,07,09,28.2,85,Moderate,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 10:00 AM,2021,07,07,10,27.1,83,Moderate,26.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 11:00 AM,2021,07,07,11,48.0,132,Unhealthy for Sensitive Groups,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 12:00 PM,2021,07,07,12,49.5,135,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 01:00 PM,2021,07,07,13,51.2,140,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 02:00 PM,2021,07,07,14,45.1,125,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 03:00 PM,2021,07,07,15,38.0,107,Unhealthy for Sensitive Groups,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 04:00 PM,2021,07,07,16,37.0,105,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 05:00 PM,2021,07,07,17,34.5,98,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 06:00 PM,2021,07,07,18,19.2,66,Moderate,4.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 07:00 PM,2021,07,07,19,11.6,48,Good,4.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 08:00 PM,2021,07,07,20,12.3,51,Moderate,13.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 09:00 PM,2021,07,07,21,20.1,68,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 10:00 PM,2021,07,07,22,18.5,64,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-07 11:00 PM,2021,07,07,23,26.2,81,Moderate,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 12:00 AM,2021,07,08,00,25.6,79,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 01:00 AM,2021,07,08,01,29.8,88,Moderate,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 02:00 AM,2021,07,08,02,31.9,93,Moderate,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 03:00 AM,2021,07,08,03,31.9,93,Moderate,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-07-08 04:00 AM,2021,07,08,04,22.6,73,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 05:00 AM,2021,07,08,05,33.7,96,Moderate,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 06:00 AM,2021,07,08,06,31.7,92,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 07:00 AM,2021,07,08,07,34.4,98,Moderate,37.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 08:00 AM,2021,07,08,08,27.6,84,Moderate,21.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 09:00 AM,2021,07,08,09,27.3,83,Moderate,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 10:00 AM,2021,07,08,10,27.6,84,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 11:00 AM,2021,07,08,11,22.8,74,Moderate,18.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 12:00 PM,2021,07,08,12,28.4,85,Moderate,34.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 01:00 PM,2021,07,08,13,23.7,75,Moderate,19.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 02:00 PM,2021,07,08,14,24.3,77,Moderate,25.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 03:00 PM,2021,07,08,15,32.6,94,Moderate,41.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 04:00 PM,2021,07,08,16,28.3,85,Moderate,24.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 05:00 PM,2021,07,08,17,22.6,73,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 06:00 PM,2021,07,08,18,19.8,67,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 07:00 PM,2021,07,08,19,20.9,70,Moderate,22.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 08:00 PM,2021,07,08,20,18.9,65,Moderate,17.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 09:00 PM,2021,07,08,21,35.9,102,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 10:00 PM,2021,07,08,22,41.9,117,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-08 11:00 PM,2021,07,08,23,45.0,124,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 12:00 AM,2021,07,09,00,36.9,104,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 01:00 AM,2021,07,09,01,39.5,111,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 02:00 AM,2021,07,09,02,40.7,114,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 03:00 AM,2021,07,09,03,40.7,114,Unhealthy for Sensitive Groups,-999.0,UG/M3,1 Hr,Missing
Dhaka,PM2.5 - Principal,2021-07-09 04:00 AM,2021,07,09,04,35.5,101,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 05:00 AM,2021,07,09,05,37.5,106,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 06:00 AM,2021,07,09,06,34.5,98,Moderate,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 07:00 AM,2021,07,09,07,51.3,140,Unhealthy for Sensitive Groups,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 08:00 AM,2021,07,09,08,38.9,109,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 09:00 AM,2021,07,09,09,40.9,114,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 10:00 AM,2021,07,09,10,36.4,103,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 11:00 AM,2021,07,09,11,33.7,96,Moderate,31.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 12:00 PM,2021,07,09,12,31.8,92,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 01:00 PM,2021,07,09,13,30.9,91,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 02:00 PM,2021,07,09,14,43.4,120,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 03:00 PM,2021,07,09,15,41.7,116,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 04:00 PM,2021,07,09,16,40.8,114,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 05:00 PM,2021,07,09,17,35.4,100,Moderate,30.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 06:00 PM,2021,07,09,18,31.7,92,Moderate,28.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2021-07-09 07:00 PM,2021,07,09,19,30.8,90,Moderate,30.0,UG/M3,1 Hr,Valid
