Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Dhaka,PM2.5 - Principal,2022-03-22 03:00 AM,2022,03,22,03,78.8,163,Unhealthy,62.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 04:00 AM,2022,03,22,04,75.4,161,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 05:00 AM,2022,03,22,05,67.1,157,Unhealthy,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 06:00 AM,2022,03,22,06,69.0,158,Unhealthy,71.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 07:00 AM,2022,03,22,07,81.5,164,Unhealthy,94.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 08:00 AM,2022,03,22,08,117.7,183,Unhealthy,154.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 09:00 AM,2022,03,22,09,119.8,184,Unhealthy,122.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 10:00 AM,2022,03,22,10,151.9,202,Very Unhealthy,184.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 11:00 AM,2022,03,22,11,171.9,222,Very Unhealthy,192.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 12:00 PM,2022,03,22,12,141.4,195,Unhealthy,111.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 01:00 PM,2022,03,22,13,109.2,179,Unhealthy,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 02:00 PM,2022,03,22,14,96.6,172,Unhealthy,84.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 03:00 PM,2022,03,22,15,98.3,173,Unhealthy,100.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 04:00 PM,2022,03,22,16,107.6,178,Unhealthy,117.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 05:00 PM,2022,03,22,17,97.3,173,Unhealthy,87.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 06:00 PM,2022,03,22,18,99.1,174,Unhealthy,101.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 07:00 PM,2022,03,22,19,109.0,179,Unhealthy,119.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 08:00 PM,2022,03,22,20,111.0,180,Unhealthy,113.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 09:00 PM,2022,03,22,21,108.5,178,Unhealthy,106.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 10:00 PM,2022,03,22,22,123.7,186,Unhealthy,139.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-22 11:00 PM,2022,03,22,23,132.5,191,Unhealthy,144.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 12:00 AM,2022,03,23,00,173.9,224,Very Unhealthy,214.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 01:00 AM,2022,03,23,01,263.5,314,Hazardous,353.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 02:00 AM,2022,03,23,02,323.7,374,Hazardous,384.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 03:00 AM,2022,03,23,03,363.4,410,Hazardous,403.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 04:00 AM,2022,03,23,04,408.2,439,Hazardous,453.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 05:00 AM,2022,03,23,05,423.1,449,Hazardous,438.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 06:00 AM,2022,03,23,06,451.6,468,Hazardous,480.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 07:00 AM,2022,03,23,07,430.8,454,Hazardous,410.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 08:00 AM,2022,03,23,08,291.9,342,Hazardous,153.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 09:00 AM,2022,03,23,09,205.4,255,Very Unhealthy,119.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 10:00 AM,2022,03,23,10,168.2,219,Very Unhealthy,131.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 11:00 AM,2022,03,23,11,131.1,190,Unhealthy,94.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 12:00 PM,2022,03,23,12,114.5,181,Unhealthy,98.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 01:00 PM,2022,03,23,13,111.7,180,Unhealthy,109.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 02:00 PM,2022,03,23,14,107.3,178,Unhealthy,103.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 03:00 PM,2022,03,23,15,111.1,180,Unhealthy,115.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 04:00 PM,2022,03,23,16,111.5,180,Unhealthy,112.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 05:00 PM,2022,03,23,17,110.2,179,Unhealthy,109.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 06:00 PM,2022,03,23,18,117.5,183,Unhealthy,125.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 07:00 PM,2022,03,23,19,119.3,184,Unhealthy,125.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 08:00 PM,2022,03,23,20,113.9,181,Unhealthy,106.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 09:00 PM,2022,03,23,21,111.3,180,Unhealthy,105.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 10:00 PM,2022,03,23,22,113.5,181,Unhealthy,120.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-23 11:00 PM,2022,03,23,23,114.8,182,Unhealthy,119.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 12:00 AM,2022,03,24,00,110.5,179,Unhealthy,96.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 01:00 AM,2022,03,24,01,97.6,173,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 02:00 AM,2022,03,24,02,90.7,169,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 03:00 AM,2022,03,24,03,85.0,166,Unhealthy,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 04:00 AM,2022,03,24,04,79.9,164,Unhealthy,74.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 05:00 AM,2022,03,24,05,84.4,166,Unhealthy,91.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 06:00 AM,2022,03,24,06,87.9,168,Unhealthy,93.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 07:00 AM,2022,03,24,07,89.7,169,Unhealthy,93.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 08:00 AM,2022,03,24,08,102.5,175,Unhealthy,122.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 09:00 AM,2022,03,24,09,92.0,170,Unhealthy,76.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 10:00 AM,2022,03,24,10,83.7,166,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 11:00 AM,2022,03,24,11,81.7,165,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 12:00 PM,2022,03,24,12,77.7,162,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 01:00 PM,2022,03,24,13,76.2,162,Unhealthy,74.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 02:00 PM,2022,03,24,14,72.8,160,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 03:00 PM,2022,03,24,15,74.2,161,Unhealthy,76.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 04:00 PM,2022,03,24,16,71.4,159,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 05:00 PM,2022,03,24,17,72.5,160,Unhealthy,74.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 06:00 PM,2022,03,24,18,72.3,160,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 07:00 PM,2022,03,24,19,75.2,161,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 08:00 PM,2022,03,24,20,76.3,162,Unhealthy,85.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 09:00 PM,2022,03,24,21,74.9,161,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 10:00 PM,2022,03,24,22,74.1,161,Unhealthy,71.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-24 11:00 PM,2022,03,24,23,70.7,159,Unhealthy,62.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 12:00 AM,2022,03,25,00,66.7,157,Unhealthy,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 01:00 AM,2022,03,25,01,65.5,156,Unhealthy,63.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 02:00 AM,2022,03,25,02,60.1,153,Unhealthy,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 03:00 AM,2022,03,25,03,56.8,152,Unhealthy,52.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 04:00 AM,2022,03,25,04,55.3,150,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 05:00 AM,2022,03,25,05,55.1,149,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 06:00 AM,2022,03,25,06,56.6,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 07:00 AM,2022,03,25,07,55.9,151,Unhealthy,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 08:00 AM,2022,03,25,08,66.6,157,Unhealthy,84.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 09:00 AM,2022,03,25,09,67.1,157,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 10:00 AM,2022,03,25,10,67.1,157,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 11:00 AM,2022,03,25,11,67.0,157,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 12:00 PM,2022,03,25,12,83.7,166,Unhealthy,101.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 01:00 PM,2022,03,25,13,75.6,161,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 02:00 PM,2022,03,25,14,74.3,161,Unhealthy,73.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 03:00 PM,2022,03,25,15,76.1,162,Unhealthy,78.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 04:00 PM,2022,03,25,16,76.0,162,Unhealthy,76.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 05:00 PM,2022,03,25,17,72.8,160,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 06:00 PM,2022,03,25,18,71.0,159,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 07:00 PM,2022,03,25,19,73.7,160,Unhealthy,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 08:00 PM,2022,03,25,20,73.1,160,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 09:00 PM,2022,03,25,21,67.7,157,Unhealthy,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 10:00 PM,2022,03,25,22,61.5,154,Unhealthy,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-25 11:00 PM,2022,03,25,23,59.9,153,Unhealthy,58.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 12:00 AM,2022,03,26,00,58.5,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 01:00 AM,2022,03,26,01,58.0,152,Unhealthy,57.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 02:00 AM,2022,03,26,02,55.9,151,Unhealthy,52.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 03:00 AM,2022,03,26,03,52.5,143,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 04:00 AM,2022,03,26,04,51.9,141,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 05:00 AM,2022,03,26,05,48.8,134,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 06:00 AM,2022,03,26,06,46.0,127,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 07:00 AM,2022,03,26,07,47.5,131,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 08:00 AM,2022,03,26,08,50.1,137,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 09:00 AM,2022,03,26,09,52.5,143,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 10:00 AM,2022,03,26,10,52.6,143,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 11:00 AM,2022,03,26,11,57.6,152,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 12:00 PM,2022,03,26,12,60.6,154,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 01:00 PM,2022,03,26,13,67.5,157,Unhealthy,75.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 02:00 PM,2022,03,26,14,69.4,158,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 03:00 PM,2022,03,26,15,74.0,161,Unhealthy,79.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 04:00 PM,2022,03,26,16,74.0,161,Unhealthy,74.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 05:00 PM,2022,03,26,17,71.2,159,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 06:00 PM,2022,03,26,18,71.5,159,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 07:00 PM,2022,03,26,19,85.5,166,Unhealthy,101.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 08:00 PM,2022,03,26,20,88.1,168,Unhealthy,91.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 09:00 PM,2022,03,26,21,87.6,168,Unhealthy,87.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 10:00 PM,2022,03,26,22,79.6,163,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-26 11:00 PM,2022,03,26,23,75.9,162,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 12:00 AM,2022,03,27,00,71.3,159,Unhealthy,64.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 01:00 AM,2022,03,27,01,64.9,156,Unhealthy,58.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 02:00 AM,2022,03,27,02,62.8,155,Unhealthy,60.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 03:00 AM,2022,03,27,03,61.1,154,Unhealthy,59.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 04:00 AM,2022,03,27,04,63.2,155,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 05:00 AM,2022,03,27,05,66.9,157,Unhealthy,72.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 06:00 AM,2022,03,27,06,109.8,179,Unhealthy,152.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 07:00 AM,2022,03,27,07,141.4,195,Unhealthy,173.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 08:00 AM,2022,03,27,08,148.7,199,Unhealthy,156.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 09:00 AM,2022,03,27,09,132.3,191,Unhealthy,116.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 10:00 AM,2022,03,27,10,118.6,184,Unhealthy,105.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 11:00 AM,2022,03,27,11,98.3,173,Unhealthy,78.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 12:00 PM,2022,03,27,12,90.6,169,Unhealthy,83.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 01:00 PM,2022,03,27,13,87.8,168,Unhealthy,85.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 02:00 PM,2022,03,27,14,90.9,169,Unhealthy,94.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 03:00 PM,2022,03,27,15,77.4,162,Unhealthy,64.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 04:00 PM,2022,03,27,16,69.7,158,Unhealthy,62.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 05:00 PM,2022,03,27,17,65.8,156,Unhealthy,62.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 06:00 PM,2022,03,27,18,92.4,170,Unhealthy,119.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 07:00 PM,2022,03,27,19,97.2,173,Unhealthy,102.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 08:00 PM,2022,03,27,20,116.1,182,Unhealthy,135.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 09:00 PM,2022,03,27,21,137.5,193,Unhealthy,159.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 10:00 PM,2022,03,27,22,100.7,174,Unhealthy,64.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-27 11:00 PM,2022,03,27,23,107.3,178,Unhealthy,114.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 12:00 AM,2022,03,28,00,101.1,175,Unhealthy,95.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 01:00 AM,2022,03,28,01,109.6,179,Unhealthy,118.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 02:00 AM,2022,03,28,02,152.3,203,Very Unhealthy,195.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 03:00 AM,2022,03,28,03,170.1,220,Very Unhealthy,188.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 04:00 AM,2022,03,28,04,160.0,210,Very Unhealthy,150.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 05:00 AM,2022,03,28,05,138.0,194,Unhealthy,116.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 06:00 AM,2022,03,28,06,177.5,228,Very Unhealthy,217.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 07:00 AM,2022,03,28,07,230.2,280,Very Unhealthy,283.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 08:00 AM,2022,03,28,08,229.6,279,Very Unhealthy,229.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 09:00 AM,2022,03,28,09,160.8,211,Very Unhealthy,92.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 10:00 AM,2022,03,28,10,119.4,184,Unhealthy,78.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 11:00 AM,2022,03,28,11,102.7,175,Unhealthy,86.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 12:00 PM,2022,03,28,12,92.3,170,Unhealthy,82.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 01:00 PM,2022,03,28,13,84.1,166,Unhealthy,76.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 02:00 PM,2022,03,28,14,83.5,165,Unhealthy,83.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 03:00 PM,2022,03,28,15,84.7,166,Unhealthy,86.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 04:00 PM,2022,03,28,16,85.3,166,Unhealthy,86.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 05:00 PM,2022,03,28,17,81.1,164,Unhealthy,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 06:00 PM,2022,03,28,18,75.0,161,Unhealthy,69.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 07:00 PM,2022,03,28,19,79.5,163,Unhealthy,84.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 08:00 PM,2022,03,28,20,84.4,166,Unhealthy,96.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 09:00 PM,2022,03,28,21,87.1,167,Unhealthy,94.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 10:00 PM,2022,03,28,22,87.1,167,Unhealthy,87.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-28 11:00 PM,2022,03,28,23,88.5,168,Unhealthy,92.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 12:00 AM,2022,03,29,00,107.0,178,Unhealthy,127.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 01:00 AM,2022,03,29,01,91.9,170,Unhealthy,74.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 02:00 AM,2022,03,29,02,81.9,165,Unhealthy,70.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 03:00 AM,2022,03,29,03,74.6,161,Unhealthy,67.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 04:00 AM,2022,03,29,04,71.4,159,Unhealthy,68.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 05:00 AM,2022,03,29,05,75.9,162,Unhealthy,81.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 06:00 AM,2022,03,29,06,92.5,170,Unhealthy,111.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 07:00 AM,2022,03,29,07,87.5,168,Unhealthy,82.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 08:00 AM,2022,03,29,08,93.9,171,Unhealthy,101.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 09:00 AM,2022,03,29,09,86.3,167,Unhealthy,78.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 10:00 AM,2022,03,29,10,81.9,165,Unhealthy,77.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 11:00 AM,2022,03,29,11,77.7,162,Unhealthy,73.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 12:00 PM,2022,03,29,12,83.6,166,Unhealthy,91.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 01:00 PM,2022,03,29,13,83.4,165,Unhealthy,83.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 02:00 PM,2022,03,29,14,82.8,165,Unhealthy,82.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 03:00 PM,2022,03,29,15,85.2,166,Unhealthy,89.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 04:00 PM,2022,03,29,16,85.7,167,Unhealthy,87.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 05:00 PM,2022,03,29,17,83.7,166,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 06:00 PM,2022,03,29,18,82.7,165,Unhealthy,80.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 07:00 PM,2022,03,29,19,76.6,162,Unhealthy,66.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 08:00 PM,2022,03,29,20,77.3,162,Unhealthy,76.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 09:00 PM,2022,03,29,21,84.9,166,Unhealthy,101.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 10:00 PM,2022,03,29,22,94.3,171,Unhealthy,108.0,UG/M3,1 Hr,Valid
Dhaka,PM2.5 - Principal,2022-03-29 11:00 PM,2022,03,29,23,130.0,189,Unhealthy,162.0,UG/M3,1 Hr,Valid
